"table_name","field_name","language","translation","record_id","record_sub_id","field_value"
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74665","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74666","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74668","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74669","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74671","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74673","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74679","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74681","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74682","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74683","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74684","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74686","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74688","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74694","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74696","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74697","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74698","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74699","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74701","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74703","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74709","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74711","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74712","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74713","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74714","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74716","",""
"trips","trip_headsign","ga","Caisleán an Bharraigh","3-5354_74718","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74725","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74726","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74727","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74728","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74730","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74732","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74739","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74740","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74741","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74742","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74744","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74750","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74752","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74754","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74755","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74756","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74757","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74759","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74761","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74767","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74768","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74769","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74771","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74772","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74773","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74774","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74776","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74778","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74785","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74786","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74787","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74788","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74790","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74792","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74798","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74800","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74801","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74802","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74803","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74805","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74807","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74813","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74814","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74816","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74817","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74818","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74819","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74821","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74823","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74830","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74831","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74832","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74833","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74835","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74837","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7484","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74843","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74845","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74846","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74847","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74848","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7485","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74850","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74852","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_74858","",""
"trips","trip_headsign","ga","Sligeach","3-5354_74859","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7486","",""
"trips","trip_headsign","ga","Sligeach","3-5354_74861","",""
"trips","trip_headsign","ga","Sligeach","3-5354_74862","",""
"trips","trip_headsign","ga","Sligeach","3-5354_74863","",""
"trips","trip_headsign","ga","Sligeach","3-5354_74864","",""
"trips","trip_headsign","ga","Sligeach","3-5354_74866","",""
"trips","trip_headsign","ga","Sligeach","3-5354_74868","",""
"trips","trip_headsign","ga","Sligeach","3-5354_74874","",""
"trips","trip_headsign","ga","Sligeach","3-5354_74876","",""
"trips","trip_headsign","ga","Sligeach","3-5354_74877","",""
"trips","trip_headsign","ga","Sligeach","3-5354_74878","",""
"trips","trip_headsign","ga","Sligeach","3-5354_74879","",""
"trips","trip_headsign","ga","Sligeach","3-5354_74881","",""
"trips","trip_headsign","ga","Sligeach","3-5354_74883","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7489","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7490","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7491","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7493","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7499","",""
"trips","trip_headsign","ga","Dún Dealgan","3-5354_75","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7500","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7503","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75039","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7504","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75040","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75041","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75042","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75044","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75046","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7505","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75052","",""
"trips","trip_headsign","ga","Ros Comáin","3-5354_75053","",""
"trips","trip_headsign","ga","Ros Comáin","3-5354_75054","",""
"trips","trip_headsign","ga","Ros Comáin","3-5354_75057","",""
"trips","trip_headsign","ga","Ros Comáin","3-5354_75058","",""
"trips","trip_headsign","ga","Ros Comáin","3-5354_75059","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7506","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75065","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75066","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75069","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75070","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75071","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75078","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75079","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75080","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75081","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75083","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75089","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75092","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75095","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75096","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75097","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75098","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75100","",""
"trips","trip_headsign","ga","Droim Dhá Thiar","3-5354_75107","",""
"trips","trip_headsign","ga","Droim Dhá Thiar","3-5354_75108","",""
"trips","trip_headsign","ga","Droim Dhá Thiar","3-5354_75109","",""
"trips","trip_headsign","ga","Droim Dhá Thiar","3-5354_75110","",""
"trips","trip_headsign","ga","Droim Dhá Thiar","3-5354_75112","",""
"trips","trip_headsign","ga","Droim Dhá Thiar","3-5354_75122","",""
"trips","trip_headsign","ga","Droim Dhá Thiar","3-5354_75123","",""
"trips","trip_headsign","ga","Droim Dhá Thiar","3-5354_75124","",""
"trips","trip_headsign","ga","Droim Dhá Thiar","3-5354_75125","",""
"trips","trip_headsign","ga","Droim Dhá Thiar","3-5354_75127","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7513","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7514","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75140","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75146","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75147","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75148","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75149","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7515","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75151","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75157","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75158","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75160","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75162","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75163","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75164","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75165","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75167","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75169","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75175","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75177","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75178","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75179","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7518","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75180","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75182","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75184","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7519","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75190","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75192","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75193","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75194","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75195","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75197","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75199","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7520","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75205","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75207","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75208","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75209","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7521","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75210","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75212","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75214","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75220","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75221","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75224","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75225","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75226","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75227","",""
"trips","trip_headsign","ga","An Cabhán","3-5354_75229","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75236","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75237","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75238","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75239","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75241","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75247","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75248","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75250","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75252","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75253","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75254","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75255","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75257","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75259","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75265","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75267","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75268","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75269","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75270","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75272","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75274","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75280","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75282","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75283","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75284","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75285","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75287","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75289","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7529","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75295","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75296","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75299","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75300","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75301","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75302","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75304","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75310","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75312","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75313","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75314","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75315","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75317","",""
"trips","trip_headsign","ga","Baile Átha Luain","3-5354_75319","",""
"trips","trip_headsign","ga","Cora Droma Rúisc","3-5354_75325","",""
"trips","trip_headsign","ga","Cora Droma Rúisc","3-5354_75326","",""
"trips","trip_headsign","ga","Cora Droma Rúisc","3-5354_75327","",""
"trips","trip_headsign","ga","Cora Droma Rúisc","3-5354_75331","",""
"trips","trip_headsign","ga","Cora Droma Rúisc","3-5354_75332","",""
"trips","trip_headsign","ga","Cora Droma Rúisc","3-5354_75333","",""
"trips","trip_headsign","ga","An Longfort","3-5354_75337","",""
"trips","trip_headsign","ga","An Longfort","3-5354_75338","",""
"trips","trip_headsign","ga","An Longfort","3-5354_75339","",""
"trips","trip_headsign","ga","An Longfort","3-5354_75343","",""
"trips","trip_headsign","ga","An Longfort","3-5354_75344","",""
"trips","trip_headsign","ga","An Longfort","3-5354_75345","",""
"trips","trip_headsign","ga","An Longfort","3-5354_75349","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75351","",""
"trips","trip_headsign","ga","Droim Dhá Thiar","3-5354_75354","",""
"trips","trip_headsign","ga","Cluainín","3-5354_75357","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75359","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75361","",""
"trips","trip_headsign","ga","Cluainín","3-5354_75368","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75381","",""
"trips","trip_headsign","ga","Cúil Áine","3-5354_75384","",""
"trips","trip_headsign","ga","Béal Átha Seanaidh","3-5354_75428","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7543","",""
"trips","trip_headsign","ga","Béal Átha Seanaidh","3-5354_75430","",""
"trips","trip_headsign","ga","Béal Átha Seanaidh","3-5354_75431","",""
"trips","trip_headsign","ga","Béal Átha Seanaidh","3-5354_75432","",""
"trips","trip_headsign","ga","Béal Átha Seanaidh","3-5354_75433","",""
"trips","trip_headsign","ga","Béal Átha Seanaidh","3-5354_75435","",""
"trips","trip_headsign","ga","Béal Átha Seanaidh","3-5354_75437","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7544","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7545","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7548","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75485","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75488","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75489","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7549","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75490","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75491","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75493","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7550","",""
"trips","trip_headsign","ga","Béal Átha Seanaidh","3-5354_75500","",""
"trips","trip_headsign","ga","Béal Átha Seanaidh","3-5354_75501","",""
"trips","trip_headsign","ga","Béal Átha Seanaidh","3-5354_75502","",""
"trips","trip_headsign","ga","Béal Átha Seanaidh","3-5354_75503","",""
"trips","trip_headsign","ga","Béal Átha Seanaidh","3-5354_75505","",""
"trips","trip_headsign","ga","Béal Átha Seanaidh","3-5354_75507","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7551","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75514","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75515","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75516","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75517","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75519","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75521","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75528","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75529","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75530","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75531","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75533","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75535","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75542","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75543","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75544","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75545","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75547","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75549","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75556","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75557","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75558","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75559","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75561","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75563","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75569","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75572","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75573","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75574","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75575","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75577","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7558","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75583","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75585","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75586","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75587","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75588","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7559","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75590","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75592","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75599","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7560","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75600","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75601","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75602","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75604","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75606","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75613","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75614","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75615","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75616","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75618","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75620","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75627","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75628","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75629","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7563","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75630","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75632","",""
"trips","trip_headsign","ga","Sligeach","3-5354_75634","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7564","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75641","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75642","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75643","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75644","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75646","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75648","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7565","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75655","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75656","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75657","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75658","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75660","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75662","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75669","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7567","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75670","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75671","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75672","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75674","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75676","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75683","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75684","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75685","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75686","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75688","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75690","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75697","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75698","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75699","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75700","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75702","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75704","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75711","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75712","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75713","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75714","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75716","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75718","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7574","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7588","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7589","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75898","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75899","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7590","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75900","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75901","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75903","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75905","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75912","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75913","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75914","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75915","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75917","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75919","",""
