"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"3-834000238","13990","Columba Villas","","52.332777","-6.461321","","","0","","Europe/Dublin","0","",""
"3-834000291","13989","Crossfarnoge","","52.176004","-6.585774","","","0","","Europe/Dublin","0","",""
"3-834000296","13988","Kilmore","","52.205605","-6.547217","","","0","","Europe/Dublin","0","",""
"3-834000298","14140","Brendan Corish Gardens","","52.340918","-6.478445","","","0","","Europe/Dublin","0","",""
"3-834000302","11494","Upper William Street","","52.329841","-6.451927","","","0","","Europe/Dublin","0","",""
"3-834000303","14538","The Grove","","52.3325","-6.48267","","","0","","Europe/Dublin","0","",""
"3-834000435","13744","Riverchapel","","52.638888","-6.235473","","","0","","Europe/Dublin","0","",""
"3-834000436","13745","Riverchapel","","52.638867","-6.235311","","","0","","Europe/Dublin","0","",""
"3-834000464","13987","Spawell Road","","52.3437","-6.47437","","","0","","Europe/Dublin","0","",""
"3-834000465","13986","Parkside","","52.346916","-6.482818","","","0","","Europe/Dublin","0","",""
"3-834000466","13985","Park","","52.347338","-6.487677","","","0","","Europe/Dublin","0","",""
"3-834000467","13984","Coill Aoibhinn","","52.34088","-6.50248","","","0","","Europe/Dublin","0","",""
"3-834000468","11341","Carriglawn","","52.344302","-6.487149","","","0","","Europe/Dublin","0","",""
"3-834000469","13983","Selskar College","","52.34212","-6.46743","","","0","","Europe/Dublin","0","",""
"3-834000471","13982","Loreto School","","52.323976","-6.486336","","","0","","Europe/Dublin","0","",""
"3-834000472","11377","Ryland Wood","","52.641439","-6.651281","","","0","","Europe/Dublin","0","",""
"3-834000473","11378","Clohamon","","52.63678","-6.625257","","","0","","Europe/Dublin","0","",""
"3-834000474","11342","Kilmyshall","","52.625655","-6.652061","","","0","","Europe/Dublin","0","",""
"3-834000475","11379","Castledockrell","","52.583058","-6.606353","","","0","","Europe/Dublin","0","",""
"3-834000476","11380","Saint Joseph's Park","","52.547115","-6.595224","","","0","","Europe/Dublin","0","",""
"3-834000483","13746","Ballymoney","","52.680855","-6.220278","","","0","","Europe/Dublin","0","",""
"3-8340B11071","11071","Grange Cove","","52.26435","-6.395842","","","0","","Europe/Dublin","0","",""
"3-8340B136281","136281","Bunclody","","52.655031","-6.652148","","","0","","Europe/Dublin","0","",""
"3-8340B136291","136291","Enniscorthy Technology Park","","52.489883","-6.566007","","","0","","Europe/Dublin","0","",""
"3-8340B1363001","136301","Wexford Hospital","","52.34207","-6.484158","","","0","","Europe/Dublin","0","",""
"3-8340B140641","140641","Kilrane","","52.242031","-6.354853","","","0","","Europe/Dublin","0","",""
"3-8340B2346401","234641","Ballykilliane","","52.290279","-6.463688","","","0","","Europe/Dublin","0","",""
"3-8340B2988801","298881","Wexford Racecourse","","52.341969","-6.487671","","","0","","Europe/Dublin","0","",""
"3-8340B298901","298901","Rosslare Harbour","","52.249689","-6.343805","","","0","","Europe/Dublin","0","",""
"3-8340B3004001","300401","Trinity Street","","52.334811","-6.456056","","","0","","Europe/Dublin","0","",""
"3-8340B3004201","300421","The Bosheen","","52.39675","-6.93466","","","0","","Europe/Dublin","0","",""
"3-8340B3004202","300422","The Bosheen","","52.39672","-6.93495","","","0","","Europe/Dublin","0","",""
"3-8340B3300201","330021","Killurin","","52.38182","-6.575596","","","0","","Europe/Dublin","0","",""
"3-8340B330031","330031","Ballyhogue","","52.414272","-6.575253","","","0","","Europe/Dublin","0","",""
"3-8340B330041","330041","Ballyhogue","","52.414153","-6.57511","","","0","","Europe/Dublin","0","",""
"3-8340B330051","330051","Clonmore","","52.428746","-6.614463","","","0","","Europe/Dublin","0","",""
"3-8340B330081","330081","Clonmore","","52.428839","-6.614238","","","0","","Europe/Dublin","0","",""
"3-8340B330201","330201","Bricketstown","","52.356191","-6.654022","","","0","","Europe/Dublin","0","",""
"3-8340B330221","330221","Ballycullane South","","52.277474","-6.837808","","","0","","Europe/Dublin","0","",""
"3-8340B330251","330251","Camaross","","52.362409","-6.702845","","","0","","Europe/Dublin","0","",""
"3-8340B330261","330261","Ballycullane South","","52.277494","-6.837968","","","0","","Europe/Dublin","0","",""
"3-8340B330271","330271","Bricketstown","","52.355855","-6.652975","","","0","","Europe/Dublin","0","",""
"3-8340B3302801","330281","Glenour","","52.383533","-6.717245","","","0","","Europe/Dublin","0","",""
"3-8340B330291","330291","Ballyvergin","","52.362327","-6.71176","","","0","","Europe/Dublin","0","",""
"3-8340B330301","330301","Carrig-on-Bannow","","52.238931","-6.732336","","","0","","Europe/Dublin","0","",""
"3-8340B330321","330321","Ballyhine","","52.339816","-6.56419","","","0","","Europe/Dublin","0","",""
"3-8340B330341","330341","Adamstown","","52.392997","-6.719184","","","0","","Europe/Dublin","0","",""
"3-8340B330351","330351","Carrig-on-Bannow","","52.23883","-6.732149","","","0","","Europe/Dublin","0","",""
"3-8340B3303701","330371","Fethard","","52.192147","-6.840195","","","0","","Europe/Dublin","0","",""
"3-8340B330381","330381","Larkins Cross (Westbound)","","52.339872","-6.564379","","","0","","Europe/Dublin","0","",""
"3-8340B330401","330401","Taghmon (Supermarket Main Street)","","52.32236","-6.65119","","","0","","Europe/Dublin","0","",""
"3-8340B330471","330471","Rosegarland","","52.282236","-6.753848","","","0","","Europe/Dublin","0","",""
"3-8340B330481","330481","The Bosheen","","52.396918","-6.93499","","","0","","Europe/Dublin","0","",""
"3-8340B330491","330491","Rosegarland","","52.282236","-6.753848","","","0","","Europe/Dublin","0","",""
"3-8340B330511","330511","Milehouse Road","","52.510557","-6.589157","","","0","","Europe/Dublin","0","",""
"3-8340B330521","330521","Clongeen","","52.296741","-6.769832","","","0","","Europe/Dublin","0","",""
"3-8340B330591","330591","Milehouse Road","","52.51071","-6.58904","","","0","","Europe/Dublin","0","",""
"3-8340B330601","330601","Raheenagurren","","52.670357","-6.276289","","","0","","Europe/Dublin","0","",""
"3-8340B330621","330621","Taghmon (Pharmacy Main Street)","","52.32237","-6.65219","","","0","","Europe/Dublin","0","",""
"3-8340B330631","330631","Raheenagurren","","52.670353","-6.276008","","","0","","Europe/Dublin","0","",""
"3-8340B330641","330641","Courtown","","52.644912","-6.230147","","","0","","Europe/Dublin","0","",""
"3-8340B3306701","330671","Courtown Harbour","","52.644022","-6.227774","","","0","","Europe/Dublin","0","",""
"3-8340B3306901","330691","Duncannon","","52.22054","-6.932219","","","0","","Europe/Dublin","0","",""
"3-8340B330701","330701","Ardamine","","52.625277","-6.231767","","","0","","Europe/Dublin","0","",""
"3-8340B330721","330721","Foulkesmill","","52.314246","-6.752949","","","0","","Europe/Dublin","0","",""
"3-8340B330722","330722","Foulkesmill","","52.314202","-6.753009","","","0","","Europe/Dublin","0","",""
"3-8340B330731","330731","Foulkesmill","","52.31422","-6.753008","","","0","","Europe/Dublin","0","",""
"3-8340B330751","330751","Clongeen","","52.297279","-6.769685","","","0","","Europe/Dublin","0","",""
"3-8340B330771","330771","Ardamine","","52.625281","-6.231765","","","0","","Europe/Dublin","0","",""
"3-8340B3307801","330781","Ballindaggin","","52.56849","-6.68139","","","0","","Europe/Dublin","0","",""
"3-8340B330801","330801","Ballygarrett","","52.574016","-6.229699","","","0","","Europe/Dublin","0","",""
"3-8340B3308601","330861","Ramsgrange","","52.245174","-6.918916","","","0","","Europe/Dublin","0","",""
"3-8340B3308801","330881","Ballinaboola","","52.369538","-6.837964","","","0","","Europe/Dublin","0","",""
"3-8340B330891","330891","Ballygarrett","","52.57347","-6.22996","","","0","","Europe/Dublin","0","",""
"3-8340B330901","330901","Ballymacar","","52.386772","-6.906719","","","0","","Europe/Dublin","0","",""
"3-8340B3309101","330911","Campile","","52.291687","-6.942178","","","0","","Europe/Dublin","0","",""
"3-8340B330931","330931","Ballymacar","","52.386784","-6.907057","","","0","","Europe/Dublin","0","",""
"3-8340B330961","13747","Poulshone","","52.617394","-6.233635","","","0","","Europe/Dublin","0","",""
"3-8340B331041","331041","Camaross","","52.362375","-6.702259","","","0","","Europe/Dublin","0","",""
"3-8340B3310601","331061","Crossabeg","","52.38384","-6.49975","","","0","","Europe/Dublin","0","",""
"3-8340B331101","331101","Kiltealy","","52.56549","-6.74529","","","0","","Europe/Dublin","0","",""
"3-8340B331111","331111","Kiltealy","","52.565595","-6.745377","","","0","","Europe/Dublin","0","",""
"3-8340B331181","331181","Bridgetown","","52.230418","-6.552541","","","0","","Europe/Dublin","0","",""
"3-8340B331191","331191","Bridgetown","","52.230409","-6.552512","","","0","","Europe/Dublin","0","",""
"3-8340B331231","331231","Killann","","52.52216","-6.74459","","","0","","Europe/Dublin","0","",""
"3-8340B331251","331251","Kilmuckridge","","52.514011","-6.28324","","","0","","Europe/Dublin","0","",""
"3-8340B331281","331281","Killann","","52.52203","-6.74499","","","0","","Europe/Dublin","0","",""
"3-8340B3312901","331291","Kilmuckridge","","52.514061","-6.283281","","","0","","Europe/Dublin","0","",""
"3-8340B3313001","331301","Duncormick","","52.229486","-6.652306","","","0","","Europe/Dublin","0","",""
"3-8340B331321","331321","Dunmain","","52.306402","-6.88075","","","0","","Europe/Dublin","0","",""
"3-8340B331331","331331","Duncormick","","52.229611","-6.652627","","","0","","Europe/Dublin","0","",""
"3-8340B3314201","331421","Galbally (Church)","","52.399239","-6.639883","","","0","","Europe/Dublin","0","",""
"3-8340B331491","331491","Dunmain","","52.306367","-6.880809","","","0","","Europe/Dublin","0","",""
"3-8340B331501","331501","Galbally (Opp Church)","","52.399054","-6.639389","","","0","","Europe/Dublin","0","",""
"3-8340B331591","331591","Kilrane","","52.242228","-6.35675","","","0","","Europe/Dublin","0","",""
"3-8340B3316001","331601","Tagoat","","52.24393","-6.391541","","","0","","Europe/Dublin","0","",""
"3-8340B3316101","331611","Ballykilliane","","52.28915","-6.463962","","","0","","Europe/Dublin","0","",""
"3-8340B3316201","331621","Trinity Street","","52.334671","-6.45562","","","0","","Europe/Dublin","0","",""
"3-8340B3316301","331631","Ballinaboola","","52.369807","-6.838558","","","0","","Europe/Dublin","0","",""
"3-8340B331641","331641","Tagoat","","52.243582","-6.390241","","","0","","Europe/Dublin","0","",""
"3-8340B338551","338551","National Heritage Park","","52.348316","-6.517353","","","0","","Europe/Dublin","0","",""
"3-8340B338571","338571","National Heritage Park","","52.348351","-6.51722","","","0","","Europe/Dublin","0","",""
"3-8340B338731","338731","Rathnure","","52.50015","-6.76845","","","0","","Europe/Dublin","0","",""
"3-8340B338801","338801","Rathnure","","52.50047","-6.76848","","","0","","Europe/Dublin","0","",""
"3-8340B338821","338821","Blackwater","","52.446816","-6.347521","","","0","","Europe/Dublin","0","",""
"3-8340B3388901","338891","Blackwater","","52.44627","-6.347768","","","0","","Europe/Dublin","0","",""
"3-8340B339011","339011","Ballina Lower","","52.421311","-6.357112","","","0","","Europe/Dublin","0","",""
"3-8340B3390601","339061","Kilmacoe","","52.398998","-6.369811","","","0","","Europe/Dublin","0","",""
"3-8340B3391101","339111","Murntown","","52.287216","-6.522326","","","0","","Europe/Dublin","0","",""
"3-8340B339141","339141","Curracloe","","52.393081","-6.391471","","","0","","Europe/Dublin","0","",""
"3-8340B339171","339171","Murntown","","52.287381","-6.523061","","","0","","Europe/Dublin","0","",""
"3-8340B3391801","339181","Curracloe","","52.393108","-6.391278","","","0","","Europe/Dublin","0","",""
"3-8340B3392401","339241","Kyle Cross","","52.383907","-6.516597","","","0","","Europe/Dublin","0","",""
"3-8340B339311","339311","Mountelliott","","52.419302","-6.93623","","","0","","Europe/Dublin","0","",""
"3-8340B3393401","339341","Castlebridge","","52.382226","-6.450364","","","0","","Europe/Dublin","0","",""
"3-8340B3393701","339371","Mountelliott","","52.419383","-6.936228","","","0","","Europe/Dublin","0","",""
"3-8340B339401","339401","Kerlogue Manor","","52.31864","-6.454741","","","0","","Europe/Dublin","0","",""
"3-8340B339411","339411","Kerlogue Manor","","52.317926","-6.455793","","","0","","Europe/Dublin","0","",""
"3-8340B339461","339461","Clonevin","","52.557487","-6.235836","","","0","","Europe/Dublin","0","",""
"3-8340B339491","339491","Clonevin","","52.557684","-6.235755","","","0","","Europe/Dublin","0","",""
"3-8340B339541","339541","Wellingtonbridge","","52.266779","-6.750003","","","0","","Europe/Dublin","0","",""
"3-8340B339631","339631","Rosslare Strand","","52.272771","-6.386467","","","0","","Europe/Dublin","0","",""
"3-8340B3396401","339641","Wellingtonbridge","","52.266644","-6.749934","","","0","","Europe/Dublin","0","",""
"3-8340B339651","339651","Ramsgrange","","52.245137","-6.9188","","","0","","Europe/Dublin","0","",""
"3-8340B339661","339661","Campile","","52.291633","-6.942194","","","0","","Europe/Dublin","0","",""
"3-8340B3398601","339861","Oilgate","","52.424497","-6.53123","","","0","","Europe/Dublin","0","",""
"3-8340B339961","339961","Ardcavan","","52.367024","-6.448794","","","0","","Europe/Dublin","0","",""
"3-8340B339981","339981","Castlebridge","","52.38114","-6.450272","","","0","","Europe/Dublin","0","",""
"3-8340B3510601","351061","Camolin","","52.616394","-6.424634","","","0","","Europe/Dublin","0","",""
"3-8340B3510801","351081","Ferns","","52.589832","-6.493746","","","0","","Europe/Dublin","0","",""
"3-8340B351131","351131","Oilgate","","52.422322","-6.529607","","","0","","Europe/Dublin","0","",""
"3-8340B351151","351151","Ballycanew","","52.610984","-6.305572","","","0","","Europe/Dublin","0","",""
"3-8340B3512001","351201","Bunclody","","52.655172","-6.651966","","","0","","Europe/Dublin","0","",""
"3-8340B3512501","351251","Clonroche","","52.44976","-6.71691","","","0","","Europe/Dublin","0","",""
"3-8340B3512502","351252","Clonroche","","52.449365","-6.719094","","","0","","Europe/Dublin","0","",""
"3-8340B3512701","351271","Tagoat","","52.243861","-6.391089","","","0","","Europe/Dublin","0","",""
"3-8340B351471","351471","Tagoat","","52.243598","-6.390279","","","0","","Europe/Dublin","0","",""
"3-8340B355111","355111","Ferns","","52.589932","-6.496635","","","0","","Europe/Dublin","0","",""
"3-8340B3551201","51201","Gorey Main Street","","52.675591","-6.295087","","","0","","Europe/Dublin","0","",""
"3-8340B355121","355121","Gorey Main Street","","52.67558","-6.29511","","","0","","Europe/Dublin","0","",""
"3-8340B3551901","355191","Camolin","","52.616502","-6.424601","","","0","","Europe/Dublin","0","",""
"3-8340B355231","355231","Clogh","","52.642957","-6.3423","","","0","","Europe/Dublin","0","",""
"3-8340B355241","355241","Enniscorthy Technology Park","","52.491657","-6.565493","","","0","","Europe/Dublin","0","",""
"3-8340B3552601","355261","Rosslare Strand","","52.272281","-6.385778","","","0","","Europe/Dublin","0","",""
"3-8340B355291","355291","Clogh","","52.642513","-6.342701","","","0","","Europe/Dublin","0","",""
"3-8340B355461","355461","New Ross","","52.39502","-6.9461","","","0","","Europe/Dublin","0","",""
"3-8340B355471","355471","New Ross","","52.39417","-6.94642","","","0","","Europe/Dublin","0","",""
"3-8340B355501","355501","Rosslare Europort","","52.25298","-6.33374","","","0","","Europe/Dublin","0","",""
"3-8340B3555101","355511","Wexford O'Hanrahan Station","","52.343134","-6.464234","","","0","","Europe/Dublin","0","",""
"3-8340B3555201","355521","Enniscorthy","","52.501485","-6.564318","","","0","","Europe/Dublin","0","",""
"3-8340B3555301","355531","Gorey Main Street","","52.675518","-6.295045","","","0","","Europe/Dublin","0","",""
"3-8340B355541","355541","Gorey Station","","52.672029","-6.29246","","","0","","Europe/Dublin","0","",""
"3-8340B3555701","355571","Wexford Hospital","","52.342113","-6.483981","","","0","","Europe/Dublin","0","",""
"3-8340B553921","553921","Rosslare Harbour","","52.24949","-6.34411","","","0","","Europe/Dublin","0","",""
"3-8340BB330391","330391","Adamstown","","52.392996","-6.719125","","","0","","Europe/Dublin","0","",""
"3-8340CO11017","11017","Belvedere Road","","52.335308","-6.475148","","","0","","Europe/Dublin","0","",""
"3-8340CO11018","11018","Belvedere Road","","52.334983","-6.474789","","","0","","Europe/Dublin","0","",""
"3-8340IR0109","0","Enniscorthy","","52.504303","-6.566417","","","0","3-8340IR0109-P","Europe/Dublin","0","",""
"3-8340IR0110","0","Gorey","","52.671374","-6.292235","","","0","3-8340IR0110-P","Europe/Dublin","0","",""
"3-8340IR0111","0","Rosslare Strand","","52.27172","-6.391356","","","0","3-8340IR0111-P","Europe/Dublin","0","",""
"3-8340IR0112","0","Wexford (O Hanrahan)","","52.343201","-6.464389","","","0","3-8340IR0112-P","Europe/Dublin","0","",""
"3-8340IR0113","0","Rosslare Europort","","52.251407","-6.338331","","","0","3-8340IR0113-P","Europe/Dublin","0","",""
"3-8340LL10343","10343","Palace","","52.429138","-6.813661","","","0","","Europe/Dublin","0","",""
"3-8340LL10345","10345","Mauritiustown","","52.265761","-6.39056","","","0","","Europe/Dublin","0","",""
"3-8340LL10346","10346","Mauritiustown","","52.265459","-6.390805","","","0","","Europe/Dublin","0","",""
"3-8340LL10347","10347","Doogans Warren","","52.270025","-6.384823","","","0","","Europe/Dublin","0","",""
"3-8340LL10348","10348","Doogans Warren","","52.270138","-6.38457","","","0","","Europe/Dublin","0","",""
"3-8340LL10350","10350","Rosslare Strand","","52.273186","-6.386708","","","0","","Europe/Dublin","0","",""
"3-8340LL10351","10351","Bearlough","","52.279804","-6.392616","","","0","","Europe/Dublin","0","",""
"3-8340LL10352","10352","Bearlough","","52.279801","-6.392411","","","0","","Europe/Dublin","0","",""
"3-8340LL10354","10354","Grange Meadows","","52.272853","-6.398421","","","0","","Europe/Dublin","0","",""
"3-8340LL10355","10355","Grange Cove","","52.264938","-6.394795","","","0","","Europe/Dublin","0","",""
"3-8340LL10357","10357","Killinick","","52.257089","-6.456162","","","0","","Europe/Dublin","0","",""
"3-8340LL10358","10358","Killinick","","52.256534","-6.454971","","","0","","Europe/Dublin","0","",""
"3-8340LL10359","10359","Wexford Business Park","","52.308337","-6.457388","","","0","","Europe/Dublin","0","",""
"3-8340LL10360","10360","Wexford Business Park","","52.308746","-6.456992","","","0","","Europe/Dublin","0","",""
"3-8340LL10362","10362","Kerloge","","52.313401","-6.456918","","","0","","Europe/Dublin","0","",""
"3-8340LL10363","10363","Crescent Quay","","52.337685","-6.459287","","","0","","Europe/Dublin","0","",""
"3-8340LL10364","10364","Crescent Quay","","52.33735","-6.45898","","","0","","Europe/Dublin","0","",""
"3-8340LL10365","10365","Wexford O'Hanrahan Station","","52.342697","-6.46447","","","0","","Europe/Dublin","0","",""
"3-8340LL10366","10366","Wexford O'Hanrahan Station","","52.34319","-6.465098","","","0","","Europe/Dublin","0","",""
"3-8340LL10367","10367","Summerhill Road","","52.334464","-6.468776","","","0","","Europe/Dublin","0","",""
"3-8340LL10370","10370","Ballyhine","","52.339245","-6.564531","","","0","","Europe/Dublin","0","",""
"3-8340LL10374","10374","Tagoat","","52.244586","-6.389002","","","0","","Europe/Dublin","0","",""
"3-8340LL10375","10375","Tagoat","","52.244514","-6.389031","","","0","","Europe/Dublin","0","",""
"3-8340LL10396","10396","Custom House Quay","","52.339185","-6.459866","","","0","","Europe/Dublin","0","",""
"3-8340LL10397","10397","Trinity Street","","52.334743","-6.455662","","","0","","Europe/Dublin","0","",""
"3-8340LL10398","10398","Grange Little","","52.270163","-6.396907","","","0","","Europe/Dublin","0","",""
"3-8340LL10399","10399","Cois Mara","","52.263846","-6.391142","","","0","","Europe/Dublin","0","",""
"3-8340LL10401","10401","Grange Little","","52.26997","-6.396606","","","0","","Europe/Dublin","0","",""
"3-8340LL10403","10403","Custom House Quay","","52.339169","-6.460028","","","0","","Europe/Dublin","0","",""
"3-8340LL10405","10405","New Ross Road Roundabout","","52.338311","-6.51374","","","0","","Europe/Dublin","0","",""
"3-8340LL10407","10407","New Ross Road Roundabout","","52.338277","-6.513169","","","0","","Europe/Dublin","0","",""
"3-8340LL10409","10409","Sea Scapes","","52.622051","-6.232068","","","0","","Europe/Dublin","0","",""
"3-8340LL10410","10410","Ardamine","","52.625966","-6.231606","","","0","","Europe/Dublin","0","",""
"3-8340LL10411","10411","Dune Haven","","52.63226","-6.23173","","","0","","Europe/Dublin","0","",""
"3-8340LL10412","10412","Seamount South","","52.63721","-6.23428","","","0","","Europe/Dublin","0","",""
"3-8340LL10413","10413","Seamount North","","52.64361","-6.23041","","","0","","Europe/Dublin","0","",""
"3-8340LL10414","10414","Courtown","","52.644856","-6.230046","","","0","","Europe/Dublin","0","",""
"3-8340LL10416","10416","Tesco Extra Gorey","","52.670808","-6.300486","","","0","","Europe/Dublin","0","",""
"3-8340LL10417","10417","Gorey Shopping Centre","","52.671565","-6.295761","","","0","","Europe/Dublin","0","",""
"3-8340LL10418","10418","Gorey Station","","52.671764","-6.29216","","","0","","Europe/Dublin","0","",""
"3-8340LL10420","10420","Courtown","","52.645074","-6.231367","","","0","","Europe/Dublin","0","",""
"3-8340LL10421","10421","Seamount North","","52.64348","-6.23041","","","0","","Europe/Dublin","0","",""
"3-8340LL10423","10423","Riverchapel","","52.639386","-6.235734","","","0","","Europe/Dublin","0","",""
"3-8340LL10424","10424","Seamount South","","52.6373","-6.23414","","","0","","Europe/Dublin","0","",""
"3-8340LL10425","10425","Dune Haven","","52.632382","-6.231926","","","0","","Europe/Dublin","0","",""
"3-8340LL10426","10426","Ardamine","","52.6263","-6.23137","","","0","","Europe/Dublin","0","",""
"3-8340LL10427","10427","Sea Scapes","","52.62185","-6.2321","","","0","","Europe/Dublin","0","",""
"3-8340LL10428","10428","Poulshone","","52.617414","-6.233132","","","0","","Europe/Dublin","0","",""
"3-8340LL10429","10429","Glen Richards","","52.617772","-6.227018","","","0","","Europe/Dublin","0","",""
"3-8340LL10556","10556","Kilcannon","","52.519985","-6.559133","","","0","","Europe/Dublin","0","",""
"3-8340LL10557","10557","Blackstoops","","52.516233","-6.56179","","","0","","Europe/Dublin","0","",""
"3-8340LL10560","10560","Palace","","52.429318","-6.813715","","","0","","Europe/Dublin","0","",""
"3-8340LL10570","10570","Summerhill","","52.334653","-6.468035","","","0","","Europe/Dublin","0","",""
"3-8340LL10593","10593","Riverchapel Close","","52.640948","-6.236779","","","0","","Europe/Dublin","0","",""
"3-8340LL10597","10597","Gorey Hospital","","52.6739","-6.300047","","","0","","Europe/Dublin","0","",""
"3-8340LL10598","10598","Millquarter","","52.6668","-6.29117","","","0","","Europe/Dublin","0","",""
"3-8340LL10998","10998","Barntown","","52.338345","-6.543179","","","0","","Europe/Dublin","0","",""
"3-8340LL10999","10999","Barntown","","52.338489","-6.543173","","","0","","Europe/Dublin","0","",""
"3-8340LL11296","11296","Hook Head","","52.12474","-6.929043","","","0","","Europe/Dublin","0","",""
"3-8340LL11297","11297","Slade","","52.134021","-6.910851","","","0","","Europe/Dublin","0","",""
"3-8340LL11298","11298","Portersgate","","52.157456","-6.89431","","","0","","Europe/Dublin","0","",""
"3-8340LL11299","11299","Portersgate","","52.157766","-6.893811","","","0","","Europe/Dublin","0","",""
"3-8340LL11300","11300","Houseland","","52.165833","-6.885153","","","0","","Europe/Dublin","0","",""
"3-8340LL11301","11301","Houseland","","52.165939","-6.8849","","","0","","Europe/Dublin","0","",""
"3-8340LL11302","11302","Templetown","","52.1728","-6.87971","","","0","","Europe/Dublin","0","",""
"3-8340LL11303","11303","Templetown","","52.1728","-6.87956","","","0","","Europe/Dublin","0","",""
"3-8340LL11304","11304","Fethard","","52.192984","-6.840791","","","0","","Europe/Dublin","0","",""
"3-8340LL11305","11305","Fethard","","52.193073","-6.840715","","","0","","Europe/Dublin","0","",""
"3-8340LL11306","11306","Dungulph","","52.207064","-6.857549","","","0","","Europe/Dublin","0","",""
"3-8340LL11307","11307","Dungulph","","52.207237","-6.857358","","","0","","Europe/Dublin","0","",""
"3-8340LL11308","11308","Saltmills","","52.225955","-6.83315","","","0","","Europe/Dublin","0","",""
"3-8340LL11309","11309","Saltmills","","52.22588","-6.833174","","","0","","Europe/Dublin","0","",""
"3-8340LL11310","11310","Tintern","","52.244153","-6.833297","","","0","","Europe/Dublin","0","",""
"3-8340LL11311","11311","Tintern","","52.244138","-6.833237","","","0","","Europe/Dublin","0","",""
"3-8340LL11314","11314","Arthurstown","","52.241976","-6.951755","","","0","","Europe/Dublin","0","",""
"3-8340LL11315","11315","Arthurstown","","52.242128","-6.950804","","","0","","Europe/Dublin","0","",""
"3-8340LL11316","11316","Ballyhack Lower","","52.245507","-6.968167","","","0","","Europe/Dublin","0","",""
"3-8340LL11317","11317","Ballyhack Lower","","52.245084","-6.968349","","","0","","Europe/Dublin","0","",""
"3-8340LL11318","11318","Ballyhack Upper","","52.250047","-6.963653","","","0","","Europe/Dublin","0","",""
"3-8340LL11319","11319","Ballyhack Upper","","52.248737","-6.964012","","","0","","Europe/Dublin","0","",""
"3-8340LL11320","11320","Campile South","","52.285673","-6.940508","","","0","","Europe/Dublin","0","",""
"3-8340LL11321","11321","Campile South","","52.285903","-6.940557","","","0","","Europe/Dublin","0","",""
"3-8340LL11324","11324","Horeswood","","52.297175","-6.955422","","","0","","Europe/Dublin","0","",""
"3-8340LL11325","11325","Horeswood","","52.29733","-6.95542","","","0","","Europe/Dublin","0","",""
"3-8340LL11326","11326","Ballinteskin","","52.35535","-6.945419","","","0","","Europe/Dublin","0","",""
"3-8340LL11327","11327","Ballinteskin","","52.355393","-6.94521","","","0","","Europe/Dublin","0","",""
"3-8340LL11328","11328","Oaklands","","52.378488","-6.957451","","","0","","Europe/Dublin","0","",""
"3-8340LL11329","11329","Oaklands","","52.378625","-6.957135","","","0","","Europe/Dublin","0","",""
"3-8340LL11394","11394","Ballytarsna","","52.284259","-6.840992","","","0","","Europe/Dublin","0","",""
"3-8340LL11395","11395","Ballycullane","","52.280134","-6.839504","","","0","","Europe/Dublin","0","",""
"3-8340LL11396","11396","Rochestown","","52.2849","-6.77331","","","0","","Europe/Dublin","0","",""
"3-8340LL11397","11397","Horetown North","","52.33421","-6.72022","","","0","","Europe/Dublin","0","",""
"3-8340LL11398","11398","Kilgarvan","","52.34735","-6.69519","","","0","","Europe/Dublin","0","",""
"3-8340LL11399","11399","Ballyhine","","52.33904","-6.56485","","","0","","Europe/Dublin","0","",""
"3-8340LL11400","11400","Kilgarvan","","52.34719","-6.69502","","","0","","Europe/Dublin","0","",""
"3-8340LL11401","11401","Horetown North","","52.33431","-6.71947","","","0","","Europe/Dublin","0","",""
"3-8340LL11402","11402","Rochestown","","52.28457","-6.77307","","","0","","Europe/Dublin","0","",""
"3-8340LL11403","11403","Knockavilla","","52.40488","-6.93594","","","0","","Europe/Dublin","0","",""
"3-8340LL11404","11404","Davidstown","","52.478297","-6.635211","","","0","","Europe/Dublin","0","",""
"3-8340LL11405","11405","The Lyre","","52.514162","-6.593172","","","0","","Europe/Dublin","0","",""
"3-8340LL11406","11406","Castledockrell","","52.583537","-6.605954","","","0","","Europe/Dublin","0","",""
"3-8340LL11407","11407","Kilmyshall","","52.626217","-6.651021","","","0","","Europe/Dublin","0","",""
"3-8340LL11408","11408","Munster Hill","","52.495504","-6.571745","","","0","","Europe/Dublin","0","",""
"3-8340LL11409","11409","Saint Mary's Cemetery","","52.510871","-6.568347","","","0","","Europe/Dublin","0","",""
"3-8340LL11410","11410","Cluain Buí","","52.512717","-6.571875","","","0","","Europe/Dublin","0","",""
"3-8340LL11411","11411","The Moyne","","52.51525","-6.571399","","","0","","Europe/Dublin","0","",""
"3-8340LL11412","11412","Wilton","","52.457665","-6.605504","","","0","","Europe/Dublin","0","",""
"3-8340LL11413","11413","Bellevue Heights","","52.413515","-6.578617","","","0","","Europe/Dublin","0","",""
"3-8340LL11414","11414","Bell View Cottages","","52.412148","-6.585508","","","0","","Europe/Dublin","0","",""
"3-8340LL11415","11415","Glynn","","52.373058","-6.583273","","","0","","Europe/Dublin","0","",""
"3-8340LL11416","11416","Poulshone","","52.61756","-6.2335","","","0","","Europe/Dublin","0","",""
